gsw_path,s1_path,block_id,group_id,window_index,window,water,not_water,no_data,dataset
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d0250848402_lat_-27d4467156912-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d0250848402_lat_-27d4467156912-201503.tif,block_32_-27,group_32.03_-27.45,2,"(192, 0, 192, 192)",0.4144151475694444,0.5854220920138888,0.00016276041666666666,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d0250848402_lat_-27d4467156912-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d0250848402_lat_-27d4467156912-201503.tif,block_32_-27,group_32.03_-27.45,3,"(192, 192, 192, 192)",0.12163628472222222,0.8783637152777778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,block_25_-30,group_25.99_-30.55,0,"(0, 0, 192, 192)",0.2877604166666667,0.6700032552083334,0.042236328125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,block_25_-30,group_25.99_-30.55,1,"(0, 192, 192, 192)",0.23109266493055555,0.7490234375,0.019883897569444444,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,block_25_-30,group_25.99_-30.55,2,"(192, 0, 192, 192)",0.093017578125,0.8812391493055556,0.025743272569444444,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_25d9899282983_lat_-30d5490562096-201507.tif,block_25_-30,group_25.99_-30.55,3,"(192, 192, 192, 192)",0.048882378472222224,0.918701171875,0.032416449652777776,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d1319020213_lat_9d0034532616-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-1d1319020213_lat_9d0034532616-201512.tif,block_-1_9,group_-1.13_9.0,1,"(0, 192, 192, 192)",0.010091145833333334,0.9899088541666666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d1319020213_lat_9d0034532616-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-1d1319020213_lat_9d0034532616-201512.tif,block_-1_9,group_-1.13_9.0,2,"(192, 0, 192, 192)",0.037679036458333336,0.9623209635416666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d1319020213_lat_9d0034532616-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-1d1319020213_lat_9d0034532616-201512.tif,block_-1_9,group_-1.13_9.0,3,"(192, 192, 192, 192)",0.09434678819444445,0.9056532118055556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,block_34_-20,group_34.94_-20.82,0,"(0, 0, 192, 192)",0.05807834201388889,0.9419216579861112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,block_34_-20,group_34.94_-20.82,1,"(0, 192, 192, 192)",0.07845052083333333,0.9215494791666666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,block_34_-20,group_34.94_-20.82,2,"(192, 0, 192, 192)",0.027560763888888888,0.9724392361111112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d9423073774_lat_-20d8191329424-201510.tif,block_34_-20,group_34.94_-20.82,3,"(192, 192, 192, 192)",0.10932074652777778,0.8906792534722222,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d7081309809_lat_-1d6095557086-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_33d7081309809_lat_-1d6095557086-201501.tif,block_33_-1,group_33.71_-1.61,0,"(0, 0, 192, 192)",0.037353515625,0.96142578125,0.001220703125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d7081309809_lat_-1d6095557086-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_33d7081309809_lat_-1d6095557086-201501.tif,block_33_-1,group_33.71_-1.61,1,"(0, 192, 192, 192)",0.4645182291666667,0.451904296875,0.08357747395833333,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_5d6570917429_lat_8d1730016060-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_5d6570917429_lat_8d1730016060-201512.tif,block_5_8,group_5.66_8.17,0,"(0, 0, 192, 192)",0.18863932291666666,0.8113606770833334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_5d6570917429_lat_8d1730016060-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_5d6570917429_lat_8d1730016060-201512.tif,block_5_8,group_5.66_8.17,1,"(0, 192, 192, 192)",0.3583713107638889,0.6416286892361112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-13d3511661680_lat_15d9466387427-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-13d3511661680_lat_15d9466387427-201508.tif,block_-13_15,group_-13.35_15.95,0,"(0, 0, 192, 192)",0.20057508680555555,0.7986924913194444,0.000732421875,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-13d3511661680_lat_15d9466387427-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-13d3511661680_lat_15d9466387427-201508.tif,block_-13_15,group_-13.35_15.95,2,"(192, 0, 192, 192)",0.046468098958333336,0.9529622395833334,0.0005696614583333334,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-13d3511661680_lat_15d9466387427-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-13d3511661680_lat_15d9466387427-201508.tif,block_-13_15,group_-13.35_15.95,3,"(192, 192, 192, 192)",0.2722981770833333,0.7274576822916666,0.000244140625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_26d7010569158_lat_-28d1886050980-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_26d7010569158_lat_-28d1886050980-201503.tif,block_26_-28,group_26.7_-28.19,2,"(192, 0, 192, 192)",0.054524739583333336,0.8833821614583334,0.062093098958333336,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_26d7010569158_lat_-28d1886050980-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_26d7010569158_lat_-28d1886050980-201503.tif,block_26_-28,group_26.7_-28.19,3,"(192, 192, 192, 192)",0.04928927951388889,0.6737467447916666,0.2769639756944444,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,block_31_2,group_31.39_2.24,0,"(0, 0, 192, 192)",0.143310546875,0.845703125,0.010986328125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,block_31_2,group_31.39_2.24,1,"(0, 192, 192, 192)",0.035400390625,0.964599609375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,block_31_2,group_31.39_2.24,2,"(192, 0, 192, 192)",0.05712890625,0.94287109375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_31d3919691013_lat_2d2375444831-201509.tif,block_31_2,group_31.39_2.24,3,"(192, 192, 192, 192)",0.012261284722222222,0.9877387152777778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_35d2924751269_lat_-22d4734080039-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_35d2924751269_lat_-22d4734080039-201512.tif,block_35_-22,group_35.29_-22.47,0,"(0, 0, 192, 192)",0.056722005208333336,0.9029947916666666,0.040283203125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_35d2924751269_lat_-22d4734080039-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_35d2924751269_lat_-22d4734080039-201512.tif,block_35_-22,group_35.29_-22.47,1,"(0, 192, 192, 192)",0.18310546875,0.8070746527777778,0.009819878472222222,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_35d2924751269_lat_-22d4734080039-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_35d2924751269_lat_-22d4734080039-201512.tif,block_35_-22,group_35.29_-22.47,3,"(192, 192, 192, 192)",0.0959743923611111,0.9040256076388888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-11d9463403442_lat_28d1344739002-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-11d9463403442_lat_28d1344739002-201511.tif,block_-11_28,group_-11.95_28.13,2,"(192, 0, 192, 192)",0.271240234375,0.7266981336805556,0.0020616319444444445,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_4d9990341598_lat_9d1941707955-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_4d9990341598_lat_9d1941707955-201510.tif,block_5_9,group_5.0_9.19,0,"(0, 0, 192, 192)",0.4640570746527778,0.5355360243055556,0.0004069010416666667,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_4d9990341598_lat_9d1941707955-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_4d9990341598_lat_9d1941707955-201510.tif,block_5_9,group_5.0_9.19,2,"(192, 0, 192, 192)",0.4071994357638889,0.5921223958333334,0.0006781684027777778,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d3692515906_lat_11d6122089744-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d3692515906_lat_11d6122089744-201503.tif,block_-14_11,group_-14.37_11.61,0,"(0, 0, 192, 192)",0.033121744791666664,0.9668782552083334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d3692515906_lat_11d6122089744-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d3692515906_lat_11d6122089744-201503.tif,block_-14_11,group_-14.37_11.61,1,"(0, 192, 192, 192)",0.005235460069444444,0.9947645399305556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-14d3692515906_lat_11d6122089744-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-14d3692515906_lat_11d6122089744-201503.tif,block_-14_11,group_-14.37_11.61,2,"(192, 0, 192, 192)",0.04494900173611111,0.9550509982638888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_34d1138073064_lat_-19d0327931666-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_34d1138073064_lat_-19d0327931666-201511.tif,block_34_-19,group_34.11_-19.03,2,"(192, 0, 192, 192)",0.029920789930555556,0.9700792100694444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_40d5105979699_lat_-10d5079297179-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_40d5105979699_lat_-10d5079297179-201509.tif,block_40_-10,group_40.51_-10.51,0,"(0, 0, 192, 192)",0.4459364149305556,0.5538194444444444,0.000244140625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_40d5105979699_lat_-10d5079297179-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_40d5105979699_lat_-10d5079297179-201509.tif,block_40_-10,group_40.51_-10.51,1,"(0, 192, 192, 192)",0.03355577256944445,0.9664442274305556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_40d5105979699_lat_-10d5079297179-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_40d5105979699_lat_-10d5079297179-201509.tif,block_40_-10,group_40.51_-10.51,2,"(192, 0, 192, 192)",0.07166883680555555,0.9283311631944444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d4334473516_lat_-25d3105659467-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_27d4334473516_lat_-25d3105659467-201505.tif,block_27_-25,group_27.43_-25.31,1,"(0, 192, 192, 192)",0.048882378472222224,0.9465603298611112,0.004557291666666667,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d4334473516_lat_-25d3105659467-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_27d4334473516_lat_-25d3105659467-201505.tif,block_27_-25,group_27.43_-25.31,3,"(192, 192, 192, 192)",0.12217881944444445,0.8756239149305556,0.002197265625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-13d1819442060_lat_9d3822861953-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-13d1819442060_lat_9d3822861953-201510.tif,block_-13_9,group_-13.18_9.38,2,"(192, 0, 192, 192)",0.1952853732638889,0.5483669704861112,0.25634765625,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-13d1819442060_lat_9d3822861953-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-13d1819442060_lat_9d3822861953-201510.tif,block_-13_9,group_-13.18_9.38,3,"(192, 192, 192, 192)",0.22203233506944445,0.6786024305555556,0.099365234375,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-8d7623943326_lat_11d5130867187-201506.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-8d7623943326_lat_11d5130867187-201506.tif,block_-8_11,group_-8.76_11.51,0,"(0, 0, 192, 192)",0.09822591145833333,0.9017740885416666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d8594105663_lat_-21d5330002410-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_27d8594105663_lat_-21d5330002410-201508.tif,block_27_-21,group_27.86_-21.53,1,"(0, 192, 192, 192)",0.010199652777777778,0.9898003472222222,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d8594105663_lat_-21d5330002410-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_27d8594105663_lat_-21d5330002410-201508.tif,block_27_-21,group_27.86_-21.53,2,"(192, 0, 192, 192)",0.027750651041666668,0.9722493489583334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_27d8594105663_lat_-21d5330002410-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_27d8594105663_lat_-21d5330002410-201508.tif,block_27_-21,group_27.86_-21.53,3,"(192, 192, 192, 192)",0.317626953125,0.6814236111111112,0.0009494357638888889,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_0d4389429902_lat_34d2008966786-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_0d4389429902_lat_34d2008966786-201509.tif,block_0_34,group_0.44_34.2,3,"(192, 192, 192, 192)",0.060791015625,0.939208984375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_29d5198084801_lat_-30d4302163646-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_29d5198084801_lat_-30d4302163646-201503.tif,block_29_-30,group_29.52_-30.43,0,"(0, 0, 192, 192)",0.04150390625,0.95849609375,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_29d5198084801_lat_-30d4302163646-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_29d5198084801_lat_-30d4302163646-201503.tif,block_29_-30,group_29.52_-30.43,2,"(192, 0, 192, 192)",0.06334092881944445,0.9360894097222222,0.0005696614583333334,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,block_18_-33,group_18.82_-33.83,0,"(0, 0, 192, 192)",0.005506727430555556,0.9944932725694444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,block_18_-33,group_18.82_-33.83,1,"(0, 192, 192, 192)",0.008083767361111112,0.9919162326388888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,block_18_-33,group_18.82_-33.83,2,"(192, 0, 192, 192)",0.022488064236111112,0.9775119357638888,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d8238622782_lat_-33d8338943572-201512.tif,block_18_-33,group_18.82_-33.83,3,"(192, 192, 192, 192)",0.028428819444444444,0.9715711805555556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d3183281162_lat_-26d8423048148-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d3183281162_lat_-26d8423048148-201511.tif,block_28_-26,group_28.32_-26.84,1,"(0, 192, 192, 192)",0.006510416666666667,0.9934895833333334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d3183281162_lat_-26d8423048148-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d3183281162_lat_-26d8423048148-201511.tif,block_28_-26,group_28.32_-26.84,2,"(192, 0, 192, 192)",0.08216688368055555,0.9178331163194444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d3183281162_lat_-26d8423048148-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d3183281162_lat_-26d8423048148-201511.tif,block_28_-26,group_28.32_-26.84,3,"(192, 192, 192, 192)",0.045220269097222224,0.9547797309027778,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_3d7499735135_lat_11d5859180925-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_3d7499735135_lat_11d5859180925-201507.tif,block_3_11,group_3.75_11.59,0,"(0, 0, 192, 192)",0.10603841145833333,0.8939615885416666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_3d7499735135_lat_11d5859180925-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_3d7499735135_lat_11d5859180925-201507.tif,block_3_11,group_3.75_11.59,3,"(192, 192, 192, 192)",0.11002604166666667,0.8899739583333334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,block_32_-26,group_32.46_-26.03,0,"(0, 0, 192, 192)",0.12098524305555555,0.8790147569444444,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,block_32_-26,group_32.46_-26.03,1,"(0, 192, 192, 192)",0.15323893229166666,0.8467610677083334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,block_32_-26,group_32.46_-26.03,2,"(192, 0, 192, 192)",0.21142578125,0.78857421875,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_32d4608089709_lat_-26d0309596096-201511.tif,block_32_-26,group_32.46_-26.03,3,"(192, 192, 192, 192)",0.10489908854166667,0.8951009114583334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,block_33_22,group_33.02_22.96,0,"(0, 0, 192, 192)",0.10164388020833333,0.86962890625,0.028727213541666668,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,block_33_22,group_33.02_22.96,1,"(0, 192, 192, 192)",0.3324381510416667,0.591064453125,0.07649739583333333,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,block_33_22,group_33.02_22.96,2,"(192, 0, 192, 192)",0.010498046875,0.983642578125,0.005859375,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_33d0197642071_lat_22d9586419457-201501.tif,block_33_22,group_33.02_22.96,3,"(192, 192, 192, 192)",0.042046440972222224,0.9394259982638888,0.018527560763888888,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_20d6091578741_lat_-28d7498536734-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_20d6091578741_lat_-28d7498536734-201509.tif,block_20_-28,group_20.61_-28.75,1,"(0, 192, 192, 192)",0.05300564236111111,0.9402669270833334,0.006727430555555556,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_20d6091578741_lat_-28d7498536734-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_20d6091578741_lat_-28d7498536734-201509.tif,block_20_-28,group_20.61_-28.75,3,"(192, 192, 192, 192)",0.05604383680555555,0.9372016059027778,0.006754557291666667,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_0d2459177504_lat_13d3910383644-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_0d2459177504_lat_13d3910383644-201508.tif,block_0_13,group_0.25_13.39,1,"(0, 192, 192, 192)",0.1911349826388889,0.7258029513888888,0.08306206597222222,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_9d7457047207_lat_12d3260846915-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_9d7457047207_lat_12d3260846915-201510.tif,block_9_12,group_9.75_12.33,1,"(0, 192, 192, 192)",0.005045572916666667,0.9949544270833334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_9d7457047207_lat_12d3260846915-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_9d7457047207_lat_12d3260846915-201510.tif,block_9_12,group_9.75_12.33,3,"(192, 192, 192, 192)",0.052897135416666664,0.9471028645833334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,block_-16_16,group_-16.08_16.39,0,"(0, 0, 192, 192)",0.007893880208333334,0.9921061197916666,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,block_-16_16,group_-16.08_16.39,1,"(0, 192, 192, 192)",0.009440104166666666,0.9905598958333334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,block_-16_16,group_-16.08_16.39,2,"(192, 0, 192, 192)",0.03892686631944445,0.9610731336805556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-16d0795230866_lat_16d3854254434-201511.tif,block_-16_16,group_-16.08_16.39,3,"(192, 192, 192, 192)",0.024332682291666668,0.9756673177083334,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_17d7711432591_lat_-26d5354936971-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_17d7711432591_lat_-26d5354936971-201504.tif,block_17_-26,group_17.77_-26.54,0,"(0, 0, 192, 192)",0.05601671006944445,0.9439832899305556,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_17d7711432591_lat_-26d5354936971-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_17d7711432591_lat_-26d5354936971-201504.tif,block_17_-26,group_17.77_-26.54,2,"(192, 0, 192, 192)",0.031819661458333336,0.9669596354166666,0.001220703125,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_17d7711432591_lat_-26d5354936971-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_17d7711432591_lat_-26d5354936971-201504.tif,block_17_-26,group_17.77_-26.54,3,"(192, 192, 192, 192)",0.027560763888888888,0.9724392361111112,0.0,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d4539933337_lat_12d8621918966-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_14d4539933337_lat_12d8621918966-201504.tif,block_14_12,group_14.45_12.86,0,"(0, 0, 192, 192)",0.05612521701388889,0.8975423177083334,0.046332465277777776,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_14d4539933337_lat_12d8621918966-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_14d4539933337_lat_12d8621918966-201504.tif,block_14_12,group_14.45_12.86,1,"(0, 192, 192, 192)",0.018608940972222224,0.9200575086805556,0.061333550347222224,africa
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_30d8733502797_lat_28d6201622073-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_30d8733502797_lat_28d6201622073-201501.tif,block_30_28,group_30.87_28.62,0,"(0, 0, 192, 192)",0.10096571180555555,0.8987901475694444,0.000244140625,africa
